752,1,99
753,36,75
753,86,57
753,39,93
753,1,25
754,28,100
754,2,76
754,93,1
754,1,0
755,0,65
755,13,31
756,10,47
756,10,73
757,100,72
757,56,38
758,1,25
758,86,69
760,1,29
761,15,100
761,68,0
762,0,26
763,0,100
763,23,0
765,53,0
765,11,0
767,40,51
767,0,1
767,96,1
770,0,86
770,0,24
770,8,15
771,7,32
771,49,89
772,10,27
772,0,1
772,10,33
773,9,100
773,10,55
774,63,1
774,2,1
774,53,45
775,60,80
775,0,10
775,1,59
776,35,52
776,1,57
776,0,100
777,10,1
778,1,61
779,95,0
780,1,0
780,28,95
780,53,100
782,1,100
782,50,36
783,84,31
783,19,13
783,30,0
783,0,62
784,61,77
784,10,73
785,10,1
785,1,6
786,1,2
786,37,87
786,100,23
786,44,21
787,1,0
787,50,0
788,1,87
788,1,71
788,31,10
788,1,69
789,1,83
789,50,84
789,1,15
790,100,0
790,1,13
791,80,10
791,33,74
792,1,40
792,77,1
794,58,82
794,19,17
795,25,8
795,1,100
796,0,99
796,39,78
797,1,73
797,1,100
797,63,92
798,1,82
799,0,1
799,10,42
800,87,1
800,0,20
801,88,1
801,53,47
803,0,10
804,0,10
805,1,10
806,0,1
807,10,45
807,76,49
808,38,0
808,44,10
808,21,42
809,1,92
809,1,69
809,44,10
810,0,1
810,1,100
810,0,1
810,5,6
811,75,1
811,75,100
812,17,36
812,1,100
813,1,100
814,0,1
814,1,80
814,57,18
815,79,0
816,58,1
816,1,26
816,69,1
817,100,4
817,62,22
817,95,2
818,10,85
819,1,0
819,90,59
820,0,32
820,10,86
821,1,59
821,34,90
822,0,38
822,1,87
822,97,74
823,53,1
824,0,1
824,100,0
825,22,1
826,0,80
826,72,10
827,97,82
828,21,10
828,79,76
828,0,99
829,34,0
829,10,4
830,29,100
830,74,1
831,1,87
831,97,48
831,0,10
832,1,26
832,36,80
832,30,1
833,1,10
834,0,15
835,48,1
835,10,100
836,0,28
836,48,1
836,17,10
838,85,37
838,1,10
839,52,87
840,1,100
841,15,2
841,12,90
842,6,10
842,1,0
843,99,6
843,100,57
843,69,0
844,45,1
845,66,4
846,1,60
846,1,53
847,0,1
847,1,65
848,6,1
848,98,80
850,1,51
850,72,1
850,72,53
851,83,42
851,1,66
852,0,78
852,1,10
854,53,14
855,10,0
855,39,100
855,1,89
856,0,64
858,69,85
858,100,11
859,24,100
859,91,49
859,91,8
859,56,0
859,1,0
860,35,14
860,31,71
862,53,90
862,1,65
863,1,10
863,10,81
863,10,8
863,41,32
863,44,97
864,1,17
864,1,10
865,1,31
865,55,58
865,6,82
866,51,10
866,0,45
867,0,1
867,100,86
867,96,90
868,1,0
868,32,42
869,12,1
869,1,92
870,39,1
870,38,80
871,69,1
871,10,0
872,0,75
872,11,72
872,100,47
872,0,26
873,23,41
874,1,48
874,1,41
874,1,35
875,1,100
875,98,41
876,10,1
876,63,66
877,63,10
877,1,9
878,52,22
878,63,0
879,79,64
880,98,1
880,10,29
880,10,1
881,46,1
881,60,95
881,65,45
882,9,0
882,1,41
883,39,1
883,10,66
884,0,46
884,1,10
885,2,10
885,10,77
885,79,20
886,48,1
886,67,6
887,1,10
887,50,71
888,1,10
888,14,1
888,34,42
889,59,3
889,47,0
889,1,28
889,1,87
890,28,78
890,1,0
890,1,81
891,34,0
891,37,41
892,30,1
892,1,0
892,80,19
893,82,0
893,0,1
894,1,0
894,1,82
895,71,10
895,0,87
895,83,27
896,4,1
896,82,0
897,1,97
897,10,55
898,6,92
898,16,51
899,100,70
900,70,19
901,0,3
901,1,2
901,54,46
902,67,1
902,26,1
903,58,86
904,66,7
904,1,68
904,0,42
905,1,6
905,32,91
906,1,10
906,1,100
908,0,73
909,0,15
910,25,1
910,10,85
911,78,4
912,1,10
913,10,69
914,45,32
914,1,58
915,63,71
915,83,10
915,32,97
916,94,20
916,0,43
917,2,10
917,21,4
918,0,33
919,85,59
919,46,100
919,48,89
920,50,70
921,3,86
921,1,5
922,21,69
922,66,44
923,61,90
924,29,1
924,10,65
926,46,64
927,100,85
927,1,0
928,19,20
929,0,1
929,1,31
930,28,10
930,82,87
930,68,10
931,73,1
932,35,0
932,73,75
933,0,55
933,58,1
933,47,34
933,1,64
934,67,99
934,11,94
935,1,88
936,10,1
936,0,87
937,0,58
937,14,68
937,7,38
937,36,72
938,16,10
938,48,1
939,1,38
939,10,67
940,24,10
940,1,84
941,49,53
941,83,97
941,70,0
942,1,46
942,80,35
942,12,72
942,11,1
943,18,95
943,62,19
943,52,71
944,10,0
944,1,59
944,1,0
944,1,18
945,75,38
946,1,100
946,95,1
946,70,1
947,13,1
948,1,34
948,1,57
949,68,0
949,100,10
949,55,0
951,10,0
951,70,1
951,43,95
951,1,93
952,11,62
952,39,1
952,0,23
953,82,2
953,1,100
953,97,10
954,86,19
954,88,10
955,1,0
956,1,10
956,0,10
957,1,49
957,29,71
958,1,12
958,45,42
959,1,24
959,54,1
959,1,50
960,0,1
961,1,30
961,51,1
962,10,25
963,1,0
963,1,0
963,79,34
964,1,0
964,74,44
965,0,19
966,66,1
966,1,35
966,18,69
967,78,10
968,1,27
969,36,22
969,55,10
970,62,1
970,4,1
970,1,7
970,60,1
971,10,1
971,10,89
972,78,10
972,11,0
973,100,16
974,100,1
974,1,92
975,25,84
975,78,77
975,21,14
976,0,1
976,0,10
977,37,1
977,85,0
978,29,0
978,72,91
978,87,100
979,10,31
979,10,45
979,31,14
980,0,17
980,100,0
981,1,39
981,57,100
982,78,55
983,1,93
983,80,45
984,10,30
985,36,10
985,82,96
985,62,10
985,97,57
986,1,38
987,47,1
988,9,100
988,48,86
989,81,86
990,61,55
991,1,52
992,20,9
992,0,72
992,91,75
992,1,63
993,20,96
993,77,10
994,1,68
994,21,1
995,48,61
996,1,47
996,82,73
997,1,10
997,72,19
997,69,0
998,21,10
999,52,68
999,10,97
999,1,10
999,77,63
999,1,0
1000,10,0
1000,5,10
1000,1,10
1001,1,23
1002,10,73
1002,82,100
1003,0,1
1003,1,56
1003,56,8
1003,20,10
1005,71,80
1006,49,10
1007,83,0
1007,73,60
1007,1,27
1008,89,74
1008,50,57
1008,53,89
1008,75,96
1009,1,0
1009,47,1
1010,1,87
1011,0,87
1011,2,1
1011,67,71
1012,30,100
1012,1,16
1012,98,61
1013,11,100
1014,1,31
1015,5,100
1016,10,1
1016,63,24
1017,67,1
1017,9,0
1019,59,30
1019,0,1
1020,36,22
1021,56,1
1022,65,60
1022,28,0
1022,1,100
1023,1,0
1023,40,65
1023,51,46
1023,1,76
1023,81,29
1024,11,42
1024,75,1
1025,1,31
1025,1,26
1025,100,1
1026,5,0
1027,1,10
1027,36,81
1028,84,33
1028,1,47
1029,51,10
1029,31,37
1029,50,42
1030,100,1
1030,72,100
1031,58,47
1032,0,80
1032,1,0
1033,0,1
1035,10,5
1035,26,1
1036,41,10
1036,81,74
1037,0,50
1037,1,11
1038,42,0
1038,79,73
1038,61,1
1038,1,10
1039,98,90
1040,70,41
1040,35,38
1040,100,1
1040,100,1
1041,38,63
1041,10,66
1041,36,10
1042,100,0
1042,54,1
1043,1,100
1043,10,37
1044,10,13
1044,100,1
1045,49,1
1045,66,17
1046,1,92
1046,81,0
1046,1,100
1047,90,70
1048,48,100
1049,56,10
1049,0,1
1049,100,63
1050,1,49
1050,0,90
1051,100,99
1052,1,75
1053,1,20
1053,11,1
1054,7,10
1054,82,1
1055,1,97
1055,57,49
1056,6,74
1056,1,19
1056,30,0
1057,0,52
1057,1,0
1057,26,86
1058,100,1
1058,1,0
1059,36,64
1059,100,10
1059,15,0
1060,100,10
1061,93,1
1061,10,84
1061,0,1
1062,1,13
1063,72,4
1063,45,89
1064,68,0
1065,1,10
1065,33,0
1066,1,10
1066,1,12
1067,0,54
1067,10,1
1067,78,22
1068,1,71
1068,47,50
1069,0,48
1069,0,35
1070,1,36
1070,1,10
1071,74,1
1072,100,39
1072,0,19
1073,1,80
1073,1,38
1074,19,24
1074,1,85
1074,1,84
1074,1,55
1075,0,1
1075,0,1
1075,55,51
1076,45,0
1077,1,17
1077,98,8
1078,1,9
1078,1,12
1078,1,71
1078,93,1
1079,100,39
1079,87,3
1079,0,15
1081,1,78
1081,60,91
1082,100,1
1082,1,72
1083,100,1
1083,10,62
1084,78,9
1085,100,19
1085,36,12
1085,10,21
1086,1,4
1087,1,10
1088,28,46
1088,33,0
1088,0,1
1089,1,49
1089,10,100
1090,96,6
1091,1,10
1091,21,93
1091,0,10
1092,1,0
1093,1,0
1093,29,19
1094,1,0
1095,50,10
1096,60,28
1096,1,57
1097,0,1
1097,1,13
1098,1,31
1098,10,100
1099,47,1
1099,83,21
1099,82,81
1100,12,1
1100,53,1
1101,1,38
1101,0,34
1102,85,1
1102,9,1
1102,31,48
1103,1,100
1103,1,18
1105,10,41
1105,31,10
1106,95,17
1106,1,100
1106,82,1
1107,10,100
1107,56,1
1108,1,64
1108,1,78
1109,65,1
1109,16,44
1109,91,10
1109,1,16
1110,0,25
1110,1,61
1111,20,10
1111,68,1
1112,10,1
1112,10,61
1112,35,0
1113,0,31
1113,59,10
1113,10,47
1113,98,28
1114,10,1
1114,30,1
1115,0,25
1116,49,93
1116,1,0
1117,54,100
1118,0,54
1118,72,77
1118,65,1
1119,1,0
1119,77,34
1119,10,71
1120,62,10
1120,12,1
1121,1,17
1122,0,10
1123,18,1
1123,14,10
1123,69,100
1124,1,68
1124,57,1
1124,87,1
1125,10,35
1125,10,1
1125,1,20
1126,10,60
1126,1,29
1126,1,10
1126,0,27
1127,0,1
1127,87,0
1127,94,10
1128,6,0
1128,1,70
1128,1,2
1130,92,5
1130,65,37
1130,66,1
1131,10,7
1131,13,1
1131,0,1
1132,10,100
1132,68,1
1132,88,86
1133,84,10
1135,10,13
1135,49,26
1135,0,1
1136,36,25
1136,58,87
1136,26,1
1136,84,92
1137,1,56
