203,28,6
204,10,47
204,0,9
204,0,1
205,1,89
205,1,36
206,45,1
206,1,11
207,20,0
207,16,0
207,10,92
208,10,1
209,1,31
209,56,49
210,24,25
210,37,10
210,33,0
211,0,1
212,10,58
212,47,1
212,81,1
213,33,20
213,86,5
213,3,10
213,1,10
214,1,84
214,35,1
215,0,1
216,1,74
217,0,10
217,86,1
217,3,46
218,1,66
218,10,44
219,1,79
219,25,1
219,10,4
220,1,95
220,27,40
220,10,42
222,26,100
223,36,1
223,1,100
223,0,1
223,0,18
224,37,1
224,20,11
225,1,65
225,0,40
225,75,5
226,82,77
226,10,58
227,0,88
227,0,100
228,4,35
228,0,1
229,0,1
229,1,0
229,57,10
230,0,1
230,45,1
231,45,1
231,1,31
231,1,74
232,1,0
232,10,30
233,37,1
233,0,60
234,55,67
234,100,0
235,5,1
236,93,84
237,59,1
237,26,61
238,0,1
238,29,2
239,93,10
239,0,10
240,100,84
240,1,18
240,34,1
241,30,43
241,10,1
241,83,95
242,75,1
242,89,1
243,1,0
243,1,80
244,1,49
244,10,20
245,10,18
245,81,0
245,62,22
246,8,35
246,79,34
247,99,1
247,51,1
247,96,94
247,1,100
248,10,1
248,0,38
249,1,19
249,26,21
250,100,1
251,87,60
252,40,28
252,1,56
253,61,0
253,90,1
254,99,1
254,16,79
254,1,53
255,71,29
255,45,1
255,1,74
255,96,0
256,10,96
256,1,0
257,1,10
257,10,100
257,25,53
259,0,50
259,52,40
260,10,0
260,70,1
261,0,97
261,77,4
262,100,1
262,12,77
262,1,73
263,31,1
263,16,0
263,1,11
264,91,93
265,10,1
266,0,27
266,2,10
267,55,0
267,79,1
268,100,10
268,10,58
268,47,1
269,51,36
269,57,1
270,12,7
270,68,77
270,30,0
270,1,55
271,1,34
272,33,37
272,1,99
272,1,0
272,47,29
273,93,80
273,100,46
274,10,1
274,71,1
274,1,10
274,100,1
274,0,1
275,1,98
275,25,0
275,0,50
276,0,1
276,3,2
276,23,1
278,7,63
278,10,1
278,25,7
279,71,100
279,1,93
280,0,15
281,27,18
282,0,1
282,100,17
282,0,36
283,10,2
283,1,100
284,1,72
284,12,8
285,19,40
286,14,66
287,1,0
287,73,83
287,5,1
287,4,61
288,57,0
289,18,100
290,64,10
290,10,12
291,32,10
291,1,54
291,90,0
291,1,41
292,1,79
292,81,7
293,1,23
293,34,30
293,1,34
294,10,1
294,1,59
294,99,1
295,98,10
296,1,100
297,68,100
297,58,1
299,83,1
299,38,30
300,1,78
300,2,0
300,0,79
301,18,1
301,42,24
302,10,73
302,1,48
302,43,1
303,0,1
303,30,1
303,99,16
304,78,1
305,78,1
306,100,34
306,77,1
306,1,79
307,2,12
307,39,1
308,67,1
308,12,16
309,1,100
309,10,1
310,37,1
311,83,1
312,56,50
312,97,0
313,79,20
313,0,87
314,0,1
314,82,97
314,1,27
314,9,0
315,1,18
315,38,100
315,1,33
315,100,1
316,10,33
316,12,0
317,27,58
317,100,56
317,1,82
318,0,67
319,0,30
319,10,79
320,0,80
320,10,17
320,1,100
321,67,1
321,78,1
321,87,1
321,79,1
322,88,100
322,1,72
322,22,10
323,87,0
323,10,36
324,99,78
324,0,87
325,87,1
325,61,1
326,18,79
326,79,71
327,1,10
327,0,1
327,77,0
329,1,0
329,27,0
330,1,15
330,0,71
330,14,42
330,1,79
331,10,1
331,1,100
331,1,100
331,1,0
332,76,45
332,26,1
333,84,49
334,1,0
334,64,1
335,73,12
336,24,100
336,79,10
337,1,21
338,82,96
338,31,0
338,49,10
339,100,48
340,1,52
340,10,40
340,66,0
341,46,0
341,1,0
341,1,65
342,22,93
343,0,89
343,37,10
343,44,32
344,49,1
344,10,93
345,1,39
345,1,53
345,1,50
346,78,0
346,1,100
347,1,20
347,25,59
348,1,42
348,22,1
349,81,10
351,80,10
351,94,69
351,68,90
352,1,10
352,1,50
352,92,0
353,96,39
353,46,91
354,98,25
354,1,21
354,9,2
355,10,5
355,1,100
355,83,32
356,0,59
356,100,57
356,10,94
357,99,1
357,63,1
358,88,85
358,1,0
359,87,1
360,1,50
362,10,53
362,84,14
363,13,66
363,10,3
364,0,67
365,1,85
365,100,59
365,23,82
366,97,77
366,1,0
366,62,56
367,10,34
367,1,16
367,57,85
369,78,54
370,98,10
370,1,87
370,1,47
371,16,63
372,10,1
372,1,78
372,1,91
373,1,15
373,36,25
373,66,86
374,57,1
374,1,87
374,10,1
375,10,63
377,1,41
378,0,24
378,0,10
379,10,22
381,10,77
381,100,10
382,38,0
382,29,92
383,40,10
384,1,25
384,1,37
385,43,1
385,1,100
385,95,85
386,100,94
386,31,82
386,1,83
387,0,100
387,28,1
388,33,0
388,10,1
389,0,69
389,18,8
389,91,1
391,47,57
391,84,11
391,0,1
392,13,10
392,100,83
392,85,62
393,10,1
393,76,74
393,72,10
394,1,75
394,10,55
395,10,1
396,1,10
396,1,29
396,51,1
397,60,22
397,21,0
397,4,0
397,100,1
399,28,1
399,1,20
400,1,20
400,10,0
401,96,10
401,78,1
402,9,98
402,100,2
403,53,74
404,0,74
404,17,0
405,100,0
405,57,6
406,1,59
406,0,100
407,19,7
408,10,100
408,1,100
408,99,0
408,83,1
409,82,89
409,60,86
410,1,87
410,1,0
410,1,94
410,1,0
411,74,1
411,10,0
412,32,10
413,1,0
414,100,10
414,97,6
415,35,83
416,10,0
417,20,0
417,1,3
418,5,10
418,31,78
418,68,93
419,93,10
419,10,98
419,73,10
420,73,34
420,86,99
420,100,86
421,0,1
421,55,69
421,9,1
422,1,89
422,59,0
422,4,1
423,93,1
423,0,29
424,0,32
424,57,1
425,100,38
425,55,14
426,56,100
426,88,39
427,0,65
428,10,82
428,100,63
428,100,0
429,63,100
429,78,10
429,83,6
430,82,80
430,64,47
430,10,69
431,1,100
431,100,0
431,35,1
432,1,33
434,34,76
434,55,1
435,6,1
435,44,1
436,1,96
436,0,1
436,53,1
436,6,95
437,10,1
438,1,3
438,1,0
439,1,15
439,36,1
439,1,81
439,89,27
440,72,10
440,71,57
441,36,78
441,1,0
442,1,2
442,0,11
443,75,100
443,100,23
443,80,64
444,39,7
444,1,51
444,49,1
444,0,33
445,1,52
445,1,30
445,1,4
446,21,0
447,20,1
447,79,1
447,36,76
448,1,10
448,75,15
449,1,58
449,22,40
450,1,0
450,28,1
451,100,50
452,10,1
452,1,27
452,56,1
452,1,22
453,0,94
453,44,1
453,33,23
453,1,35
454,0,46
454,10,100
455,61,45
455,25,70
456,1,84
456,1,8
457,10,100
457,92,82
457,23,1
457,50,99
458,0,84
458,1,10
458,57,40
459,10,1
459,55,89
459,0,1
459,1,61
460,1,10
460,1,10
461,96,1
461,10,73
462,1,10
463,1,60
463,10,0
464,0,54
464,23,99
464,1,10
464,0,97
465,81,91
465,1,100
465,0,10
465,1,9
466,58,79
466,88,1
466,31,78
466,1,97
468,55,10
468,0,21
469,0,10
469,76,85
469,0,8
469,79,1
470,10,0
470,1,5
471,10,1
471,57,10
471,72,1
472,81,1
473,56,1
473,1,65
474,21,75
474,1,35
474,1,32
475,1,82
475,10,0
475,1,51
476,38,0
476,16,35
476,0,12
477,1,25
477,23,50
477,63,58
477,19,60
478,100,45
478,10,20
478,96,0
479,100,31
479,54,0
479,0,1
480,37,77
480,40,42
481,10,82
482,34,1
482,12,0
484,1,42
485,23,68
485,1,81
485,70,35
486,43,10
486,1,7
486,10,94
487,12,62
487,10,1
487,10,27
489,1,43
490,1,70
490,1,51
491,89,35
493,0,1
494,2,92
494,1,100
495,1,99
495,10,88
495,2,52
496,1,92
496,1,92
496,1,19
497,32,25
497,17,10
498,91,100
498,66,70
498,5,0
499,1,10
500,1,0
500,1,0
500,10,34
501,10,11
501,100,30
502,25,1
502,9,5
503,10,1
503,10,0
503,70,100
504,73,1
504,16,10
505,1,0
505,42,82
506,10,100
507,55,68
507,86,54
507,60,33
508,52,71
508,1,81
509,1,16
509,100,41
509,66,100
509,0,52
510,21,0
511,61,1
512,1,10
512,1,14
512,8,24
513,30,39
513,10,1
513,90,100
514,10,44
514,64,90
515,1,10
515,1,20
516,1,81
517,1,44
517,15,30
517,15,1
518,1,82
518,10,1
519,33,22
520,69,88
520,0,96
520,0,1
520,10,1
521,0,1
521,100,5
522,27,1
522,1,75
523,10,47
524,0,4
525,72,1
525,1,19
526,0,29
526,1,0
528,0,21
528,1,0
529,65,10
529,10,37
530,87,53
530,10,82
530,0,7
531,24,1
531,35,1
532,1,10
533,38,99
534,50,10
534,75,1
534,1,54
535,1,49
535,55,77
535,1,10
536,10,1
536,1,92
537,10,1
537,1,92
537,10,31
538,0,10
539,38,100
540,27,100
540,10,76
541,68,0
541,18,19
542,70,0
543,45,0
543,0,34
544,0,33
544,61,54
546,92,90
546,25,35
546,1,10
547,10,28
547,100,64
547,1,23
548,0,82
548,17,100
548,38,30
549,77,58
550,62,50
550,87,69
551,61,76
551,68,1
551,22,1
552,1,97
552,10,1
553,65,73
553,10,1
553,49,90
553,65,0
554,94,95
554,98,82
555,74,1
555,22,20
555,1,100
556,89,86
556,1,10
556,100,1
557,81,27
557,78,100
558,1,0
558,72,0
559,100,2
559,1,56
560,27,0
561,72,9
562,0,10
562,1,21
562,75,83
563,10,1
563,1,10
564,31,100
564,67,96
565,26,80
565,1,86
566,35,88
566,0,1
566,22,10
567,1,83
568,0,94
568,89,46
569,24,1
569,27,83
570,99,34
570,0,1
571,1,0
571,0,78
571,96,1
572,19,1
572,100,1
572,1,61
573,27,1
573,10,1
574,51,0
574,10,0
575,100,9
576,37,1
576,5,1
577,1,0
577,1,31
578,65,0
579,98,13
580,10,1
581,54,1
581,78,1
582,85,100
582,10,1
582,0,10
582,10,100
583,39,1
583,10,1
583,0,99
584,23,1
584,1,0
585,100,12
585,71,8
585,1,75
586,0,1
587,0,1
587,10,73
588,88,1
588,1,68
589,10,1
589,1,100
589,100,38
590,86,12
591,100,64
591,1,54
592,60,1
592,77,10
593,53,98
594,82,24
594,52,10
594,6,1
595,100,10
595,46,67
595,91,0
595,20,1
596,50,0
596,39,100
596,10,1
596,100,38
598,57,62
599,86,66
599,60,1
600,100,84
601,10,0
601,1,52
601,1,85
602,1,54
602,78,0
602,0,1
602,1,96
603,33,10
603,1,0
603,45,5
604,90,94
604,60,0
604,1,0
605,100,1
605,48,10
606,1,21
606,21,1
607,1,100
607,1,48
608,1,69
608,87,0
609,18,73
609,64,99
609,59,10
609,52,81
610,8,98
610,1,29
611,19,0
611,56,35
612,98,71
613,6,1
613,82,26
613,0,55
614,5,1
614,73,0
614,0,10
615,0,10
615,66,78
616,0,63
616,1,82
617,1,100
617,1,89
618,37,77
618,52,58
618,100,28
618,10,1
619,0,10
619,34,1
621,0,67
621,86,1
621,52,35
622,1,3
622,10,91
623,2,100
624,10,1
624,100,52
625,93,0
626,73,100
626,1,100
627,1,10
628,52,10
629,80,100
629,92,26
630,27,92
630,10,90
631,1,74
631,33,97
631,1,25
631,80,10
632,20,10
632,0,10
632,19,71
633,87,1
633,10,12
633,24,68
634,1,0
635,1,57
635,19,83
636,0,34
637,1,40
637,55,22
637,26,86
637,1,100
639,66,10
639,1,7
640,0,80
640,39,1
640,27,12
641,70,10
642,1,15
643,0,10
643,93,6
643,1,10
644,24,88
644,48,1
644,50,20
644,43,1
645,1,97
645,4,100
646,0,1
646,10,1
647,1,0
647,0,33
648,1,40
648,82,89
648,11,10
649,100,89
649,27,21
649,20,65
650,70,63
650,10,47
650,1,77
651,1,17
652,19,10
652,0,4
653,71,10
653,1,88
653,30,56
653,1,22
654,69,6
654,1,63
654,41,0
655,63,1
655,1,58
656,0,10
656,69,100
656,1,40
657,73,48
657,82,89
658,10,0
659,67,1
659,81,53
659,40,10
659,100,1
660,37,0
661,45,31
661,0,1
662,1,47
662,100,1
663,0,75
663,33,1
664,28,8
665,27,16
666,30,1
666,73,0
667,1,0
668,67,1
668,1,75
668,95,10
670,1,71
670,30,1
671,91,1
672,74,58
672,9,7
673,22,100
673,1,0
673,30,59
673,1,10
674,1,0
674,1,0
675,1,57
675,1,100
676,57,53
677,54,25
677,1,83
677,99,77
678,21,1
678,77,16
679,79,46
679,93,90
680,24,100
680,31,100
681,32,1
681,86,84
682,10,1
682,50,1
683,9,1
684,84,5
684,10,1
685,36,98
686,47,10
686,9,100
686,1,35
687,1,34
687,100,10
688,58,23
688,1,6
689,10,93
689,16,10
689,100,20
689,91,10
690,83,8
690,79,65
691,12,1
691,51,10
692,68,1
692,1,65
692,96,93
693,28,2
693,1,100
694,0,100
694,0,96
694,80,47
696,24,1
697,1,71
697,100,71
697,0,82
698,61,6
698,1,42
698,32,1
699,38,54
699,0,100
699,91,1
700,39,71
702,0,32
703,67,91
704,10,31
705,10,8
705,91,34
706,3,80
706,10,1
707,10,1
708,1,48
708,1,96
709,70,1
709,40,1
709,0,10
710,100,0
710,0,55
711,39,10
711,0,44
712,20,5
713,0,1
713,10,73
714,0,1
714,22,19
715,10,95
716,1,0
716,97,100
716,100,0
717,60,100
718,46,92
720,1,10
720,0,10
721,1,10
721,33,1
722,18,1
723,100,70
725,28,92
725,1,39
725,0,1
726,23,1
726,10,1
727,92,99
728,1,3
729,1,0
730,98,10
731,21,69
731,1,57
732,22,71
732,57,10
732,4,1
733,56,1
733,0,1
733,99,44
734,83,77
735,73,83
736,1,6
737,54,1
737,81,0
737,98,21
738,23,1
738,1,49
738,100,58
739,1,63
740,35,10
740,66,0
741,1,10
741,0,71
742,1,73
742,68,91
743,1,70
744,100,1
744,10,36
745,0,1
746,0,42
747,10,100
748,11,100
748,0,1
748,1,10
749,2,0
750,65,1
751,36,40
751,1,41
751,1,7
752,20,0
752,88,68
754,1,2
754,72,53
755,23,1
755,1,70
757,23,22
757,86,95
758,0,100
758,1,72
758,0,10
759,1,80
759,94,10
760,0,17
760,1,81
760,10,47
761,4,22
761,1,10
762,12,61
762,49,81
762,0,1
763,1,97
763,0,10
764,25,75
766,10,1
766,1,28
767,10,17
768,1,89
768,1,49
768,62,100
769,100,0
769,1,24
770,39,67
770,63,1
770,22,10
771,0,78
771,11,1
772,0,46
773,1,10
774,42,10
775,1,13
775,48,75
775,63,64
776,0,67
776,10,57
776,1,50
776,16,81
778,1,85
779,0,32
780,68,29
781,27,97
781,1,69
782,93,10
782,1,100
783,62,1
783,1,0
783,78,32
785,100,0
785,0,46
785,91,0
785,10,0
786,1,61
786,15,5
786,95,1
787,47,0
787,10,11
787,1,7
788,1,22
788,1,0
788,39,1
789,52,10
790,65,85
791,2,90
791,1,70
791,1,88
792,10,70
793,38,0
793,60,100
793,41,1
793,35,0
794,16,100
794,1,10
795,13,1
795,1,100
796,11,1
796,20,60
796,10,1
796,54,73
797,16,1
797,18,19
797,32,1
798,11,0
798,1,92
798,1,9
799,37,1
800,71,16
800,12,0
801,27,42
801,81,1
803,36,18
804,88,55
805,1,74
805,81,1
805,52,98
805,78,1
808,1,9
809,1,69
809,99,46
811,82,51
811,1,55
811,1,6
812,1,87
812,0,76
813,1,0
813,52,1
815,43,1
815,81,10
816,100,1
816,39,19
816,12,1
817,1,51
817,83,100
818,1,35
818,1,0
819,1,94
819,3,74
822,100,1
822,39,0
823,10,0
823,1,10
824,10,66
824,32,1
825,65,1
825,85,32
825,1,0
826,3,71
827,41,47
828,1,62
828,1,79
829,1,61
829,64,2
829,0,61
829,10,1
830,10,53
830,79,7
831,0,7
831,71,10
832,0,1
832,0,93
833,1,10
833,0,1
834,1,51
834,78,31
834,1,16
835,11,1
835,10,6
836,10,33
836,61,46
837,99,82
837,0,64
837,1,64
839,1,5
839,92,10
841,66,13
841,16,1
842,1,63
842,1,100
843,13,82
843,44,10
843,0,66
844,100,1
845,10,5
845,61,94
846,79,1
846,32,1
846,74,10
846,76,1
847,25,96
847,3,47
848,96,10
848,100,1
849,1,0
849,1,97
849,1,80
850,24,88
851,0,15
852,1,75
852,10,1
853,26,10
854,86,34
854,0,1
854,1,0
855,1,100
855,0,1
855,66,1
855,1,0
856,1,41
856,0,30
858,17,0
858,60,10
858,100,1
859,100,10
859,1,76
859,18,1
860,77,100
860,1,0
861,10,1
861,87,1
861,17,100
863,79,29
863,1,20
863,54,49
864,6,1
864,1,98
865,1,0
865,82,0
866,93,26
866,0,100
866,64,0
867,32,10
867,95,87
868,1,76
868,85,68
868,10,1
868,85,1
869,10,0
869,1,0
870,90,69
870,6,0
870,10,1
870,95,10
871,47,14
871,0,37
872,38,1
873,93,26
873,100,16
874,97,35
874,55,100
875,10,0
876,10,1
876,62,27
877,31,74
877,10,59
879,10,1
879,1,0
879,100,0
879,10,56
880,15,1
880,88,47
881,52,1
881,55,1
882,1,0
883,44,76
884,1,100
884,51,1
884,2,39
884,64,62
885,1,79
886,55,5
886,1,0
887,26,1
887,45,1
888,56,51
888,10,1
888,0,40
889,50,1
889,100,57
890,10,0
890,1,99
890,100,1
891,79,69
891,91,1
891,65,43
892,0,1
892,100,1
893,95,1
893,0,1
894,0,30
894,1,49
895,1,64
895,0,44
896,92,7
896,1,68
897,10,1
898,1,47
899,15,1
899,71,0
900,1,27
901,17,56
901,1,34
902,64,0
903,100,10
903,1,0
904,65,1
904,45,10
904,91,1
905,1,0
905,10,66
905,0,12
906,1,87
907,36,2
907,1,75
908,21,1
908,32,49
909,54,1
909,0,88
909,23,53
909,42,3
910,35,88
911,53,10
911,43,0
912,22,10
912,23,1
912,60,61
913,59,88
913,1,67
913,0,6
915,22,78
916,1,46
916,10,47
916,10,83
917,10,1
917,15,12
918,76,10
919,0,1
919,1,44
919,66,10
920,9,77
920,78,1
921,94,0
922,1,60
922,0,1
922,10,1
923,71,1
923,44,98
924,60,1
925,1,10
925,1,0
926,98,32
926,14,76
927,83,60
928,56,1
928,15,21
928,1,0
930,41,77
930,41,65
930,57,9
931,0,22
931,95,70
931,25,80
932,81,10
933,52,1
933,1,25
934,68,38
934,16,36
935,80,65
935,54,1
936,100,48
936,46,51
937,1,20
937,1,100
937,0,10
938,1,100
938,10,81
938,1,51
939,96,1
939,55,0
939,1,36
940,1,8
940,80,0
941,76,51
941,63,26
942,22,1
942,96,79
942,0,54
943,0,1
944,86,1
944,1,39
945,1,59
945,74,1
946,0,1
947,63,92
948,12,1
949,68,0
950,10,0
950,0,11
951,94,5
952,100,0
953,68,29
953,5,1
953,4,0
953,10,31
954,10,69
955,1,10
955,0,1
955,0,1
956,74,24
956,88,17
958,84,1
958,1,26
959,53,72
959,1,95
960,59,0
960,21,43
961,100,79
961,1,0
962,56,46
962,0,72
963,1,57
963,3,1
963,22,24
964,1,85
964,10,0
965,0,92
966,1,24
966,0,1
967,80,37
967,9,0
968,28,10
968,1,44
968,100,1
968,1,91
969,97,17
969,88,96
969,0,85
970,13,0
971,1,0
971,55,57
971,10,29
972,93,44
972,27,1
973,87,10
974,0,6
975,90,76
975,1,34
975,100,1
976,23,0
976,41,0
977,1,62
977,0,1
978,39,10
978,6,10
979,10,1
979,63,10
979,10,39
980,97,1
980,73,98
981,93,76
981,1,95
982,1,10
982,1,0
983,52,0
983,0,1
984,10,1
985,30,1
985,1,93
985,10,1
986,60,100
986,1,77
987,100,36
987,1,37
988,1,24
989,3,10
989,1,0
991,77,1
991,93,22
991,7,100
992,39,1
992,1,49
993,1,81
993,75,10
993,83,1
994,0,76
994,65,95
995,1,79
995,0,10
996,1,2
996,1,10
996,51,1
997,10,21
997,82,21
998,88,13
999,1,6
999,1,100
999,0,54
1000,0,10
1000,1,10
1000,89,25
1001,75,43
1001,40,29
1001,93,38
1002,0,43
1002,93,0
1004,0,1
1004,100,64
1005,19,92
1005,0,88
1005,75,46
1006,10,71
1006,66,10
1006,10,0
1007,1,50
1008,14,1
1008,50,10
1008,10,22
1009,33,54
1009,100,1
1009,55,10
1010,72,1
1010,1,0
1011,68,6
1011,16,81
1012,1,42
1012,1,78
1012,17,0
1013,0,100
1013,0,36
1014,100,5
1014,33,10
1014,26,1
1015,0,89
1015,0,1
1016,39,73
1016,1,39
1016,26,46
1017,86,85
1017,0,10
1018,1,98
1018,70,1
1019,52,45
1019,19,47
1020,1,68
1020,10,63
1021,1,37
1021,77,75
1021,3,41
1022,1,40
1022,1,62
1022,17,0
1023,25,1
1023,1,81
1024,87,82
1025,10,87
1025,35,70
1025,1,76
1026,10,1
1026,31,0
1027,40,1
1028,1,100
1028,23,100
1028,28,42
1028,36,0
1029,2,53
1029,16,8
1029,35,88
1029,1,0
1030,1,0
1030,1,93
1030,0,11
1031,1,100
1032,27,10
1033,1,85
1033,6,1
1033,14,10
1034,100,10
1035,10,89
1036,62,0
1036,0,10
1037,100,9
1038,1,14
1038,88,0
1039,4,41
1039,1,0
1039,10,28
1040,10,51
1040,10,100
1040,87,100
1041,0,1
1042,1,10
1043,100,33
1044,50,28
1045,97,2
1045,0,59
1046,0,52
1047,0,66
1048,94,48
1048,100,20
1048,0,9
1049,93,1
1050,4,58
1050,0,1
1050,10,51
1052,84,12
1052,58,10
1052,51,0
1053,1,25
1053,1,10
1054,1,50
1054,58,85
1055,2,10
1055,1,15
1055,50,64
1056,10,1
1056,60,62
1056,61,42
1057,58,75
1058,56,1
1058,1,81
1060,71,21
1060,0,42
1060,44,24
1061,68,29
1061,48,0
1061,0,10
1062,42,96
1063,1,15
1064,6,0
1064,84,37
1065,12,1
1066,0,51
1066,99,1
1067,16,15
1067,55,1
1068,89,1
1068,10,1
1068,10,49
1069,59,40
1069,1,0
1070,17,0
1070,6,1
1071,100,34
1071,10,1
1072,1,22
1072,1,91
1073,54,88
1073,100,29
1074,1,0
1074,1,22
1075,16,1
1075,65,1
1076,0,1
1076,89,58
1077,1,5
1077,0,95
1078,28,1
1078,4,52
1079,1,0
1080,20,26
1080,10,82
1081,1,94
1081,59,25
1082,25,15
1083,10,57
1084,10,0
1084,1,20
1085,41,0
1086,0,1
1087,10,86
1088,0,1
1089,28,48
1089,47,43
1090,99,0
1090,1,39
1091,57,49
1092,0,1
1092,52,5
1093,80,19
1093,3,10
1093,1,100
1093,30,76
1095,74,69
1095,1,39
1096,34,0
1097,31,53
1097,10,1
1098,1,47
1098,94,10
1099,27,10
1099,1,80
1100,5,100
1101,6,10
1101,10,85
1101,68,98
1102,3,1
1102,1,0
1103,10,1
1103,29,24
1103,62,68
1103,10,62
1103,27,1
1104,71,68
1104,100,73
1105,1,43
1106,0,36
1107,1,54
1107,1,62
1107,0,84
1108,69,56
1110,42,1
1112,0,37
1112,51,0
1113,97,79
1113,10,31
1113,76,1
1114,1,74
1114,10,32
1115,97,1
1115,61,19
1115,15,1
1116,59,6
1116,10,66
1117,10,1
1117,30,20
1118,1,10
1118,35,1
1118,1,100
1119,82,0
1119,1,75
1120,8,45
1121,1,58
1122,0,85
1123,84,32
1124,73,1
1125,1,10
1125,88,0
1126,76,10
1126,10,62
1126,100,76
1127,99,0
1128,33,31
1128,1,49
1129,76,10
1129,11,96
1130,1,82
1130,95,17
1131,58,1
1131,1,5
1132,1,64
1132,34,0
